	gene_id_NPS-436_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	20
A2M_AS1	0
A2ML1	12
A2MP1	0
A3GALT2	1
A4GALT	226
A4GNT	0
AA06	0
AAAS	30
AACS	70
AACSP1	2
AADAC	0
AADACL2	1
AADACL2_AS1	31
AADACL3	0
AADACL4	1
AADACP1	5
AADAT	10
AAED1	3
AAGAB	71
AAK1	251
AAMDC	8
AAMP	368
AANAT	3
AAR2	12
AARD	0
AARS	322
AARS2	23
AARSD1	1
AASDH	18
AASDHPPT	35
AASS	31
AATBC	8
AATF	458
AATK	56
AATK_AS1	0
ABALON	22
ABAT	21
ABCA1	108
ABCA10	12
ABCA11P	7
ABCA12	20
ABCA13	1341
ABCA17P	0
ABCA2	156
ABCA3	16
ABCA4	1
ABCA5	92
ABCA6	7
ABCA7	376
ABCA8	0
ABCA9	7
ABCA9_AS1	0
ABCB1	20
ABCB10	48
ABCB11	35
ABCB4	7
ABCB5	0
ABCB6	47
ABCB7	23
ABCB8	66
ABCB9	8
ABCC1	236
ABCC10	38
ABCC11	1
ABCC12	0
ABCC13	0
ABCC2	1
ABCC3	56
ABCC4	24
ABCC5	311
ABCC5_AS1	0
ABCC6	42
ABCC6P1	0
ABCC6P2	2
ABCC8	2
ABCC9	0
ABCD1	47
ABCD2	10
ABCD3	185
ABCD4	92
ABCE1	41
ABCF1	596
ABCF2	98
ABCF3	135
ABCG1	150
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	3
ABHD10	36
ABHD11	177
ABHD11_AS1	22
ABHD12	43
ABHD12B	3
ABHD13	61
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	25
ABHD15	48
ABHD16A	106
ABHD16B	7
ABHD17A	9
ABHD17B	36
ABHD17C	29
ABHD2	486
ABHD3	11
ABHD4	9
ABHD5	90
ABHD6	30
ABHD8	2
ABI1	270
ABI2	106
ABI3	5
ABI3BP	5
ABL1	117
ABL2	65
ABLIM1	630
ABLIM2	8
ABLIM3	12
ABO	21
ABR	286
ABRA	0
ABRACL	41
ABT1	31
ABTB1	68
ABTB2	13
ACAA1	50
ACAA2	1
ACACA	178
ACACB	268
ACAD10	41
ACAD11	20
ACAD8	37
ACAD9	89
ACADL	1
ACADM	105
ACADS	20
ACADSB	10
ACADVL	275
ACAN	0
ACAP1	40
ACAP2	222
ACAP3	148
ACAT1	27
ACAT2	7
ACBD3	646
ACBD4	17
ACBD5	96
ACBD6	87
ACBD7	73
ACCS	11
ACCSL	0
ACD	27
ACE	0
ACE2	3
ACER1	0
ACER2	15
ACER3	16
ACHE	4
ACIN1	1485
ACKR1	0
ACKR2	13
ACKR3	0
ACKR4	0
ACLY	105
ACMSD	0
ACO1	61
ACO2	239
ACOT1	8
ACOT11	74
ACOT12	0
ACOT13	31
ACOT2	33
ACOT4	3
ACOT6	0
ACOT7	35
ACOT8	14
ACOT9	49
ACOX1	63
ACOX2	5
ACOX3	36
ACOXL	0
ACP1	44
ACP2	33
ACP5	3
ACP6	48
ACPP	13
ACPT	0
ACR	0
ACRBP	10
ACRC	8
ACRV1	0
ACSBG1	37
ACSBG2	0
ACSF2	93
ACSF3	28
ACSL1	300
ACSL3	156
ACSL4	49
ACSL5	105
ACSL6	0
ACSM1	8
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	3
ACSS1	162
ACSS2	48
ACSS3	14
ACTA1	0
ACTA2	19
ACTA2_AS1	0
ACTB	2381
ACTBL2	0
ACTC1	0
ACTG1	1454
ACTG1P17	0
ACTG1P20	2
ACTG1P4	4
ACTG2	0
ACTL10	12
ACTL6A	38
ACTL6B	4
ACTL7A	3
ACTL7B	1
ACTL8	0
ACTL9	0
ACTN1	338
ACTN1_AS1	0
ACTN2	1
ACTN3	1
ACTN4	1427
ACTR10	41
ACTR1A	29
ACTR1B	48
ACTR2	292
ACTR3	241
ACTR3B	22
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	15
ACTR5	9
ACTR6	81
ACTR8	59
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	35
ACVR1B	67
ACVR1C	185
ACVR2A	3
ACVR2B	20
ACVR2B_AS1	10
ACVRL1	5
ACY1	0
ACY3	1
ACYP1	10
ACYP2	25
ADA	4
ADAD1	0
ADAD2	0
ADAL	28
ADAM10	194
ADAM11	0
ADAM12	21
ADAM15	118
ADAM17	58
ADAM18	0
ADAM19	36
ADAM1A	5
ADAM2	0
ADAM20	5
ADAM20P1	7
ADAM21	1
ADAM21P1	0
ADAM22	0
ADAM23	0
ADAM28	133
ADAM29	0
ADAM30	0
ADAM32	2
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	66
ADAM9	214
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	0
ADAMTS12	0
ADAMTS13	14
ADAMTS14	6
ADAMTS15	4
ADAMTS16	0
ADAMTS17	7
ADAMTS18	1
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	0
ADAMTS4	1
ADAMTS5	0
ADAMTS6	0
ADAMTS7	2
ADAMTS7P1	4
ADAMTS8	0
ADAMTS9	3
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	6
ADAMTSL2	0
ADAMTSL3	44
ADAMTSL4	80
ADAMTSL4_AS1	16
ADAMTSL5	0
ADAP1	39
ADAP2	2
ADAR	353
ADARB1	28
ADARB2	14
ADARB2_AS1	0
ADAT1	60
ADAT2	16
ADAT3	1
ADCK1	7
ADCK2	50
ADCK3	48
ADCK4	76
ADCK5	5
ADCY1	2
ADCY10	2
ADCY10P1	6
ADCY2	105
ADCY3	28
ADCY4	3
ADCY5	0
ADCY6	106
ADCY7	21
ADCY8	0
ADCY9	171
ADCYAP1	0
ADCYAP1R1	0
ADD1	435
ADD2	0
ADD3	126
ADD3_AS1	1
ADGB	474
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	54
ADGRA3	37
ADGRB1	0
ADGRB2	37
ADGRB3	0
ADGRD1	0
ADGRE1	1
ADGRE2	22
ADGRE3	14
ADGRE4P	0
ADGRE5	305
ADGRF1	166
ADGRF2	0
ADGRF3	37
ADGRF4	0
ADGRF5	5
ADGRG1	228
ADGRG2	0
ADGRG3	43
ADGRG4	0
ADGRG5	26
ADGRG6	0
ADGRG7	0
ADGRL1	32
ADGRL2	13
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	118
ADH1A	5
ADH1B	8
ADH1C	374
ADH4	14
ADH5	47
ADH6	26
ADH7	523
ADHFE1	28
ADI1	76
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	441
ADIPOR2	39
ADIRF	17
ADK	27
ADM	304
ADM2	5
ADM5	0
ADNP	159
ADNP_AS1	14
ADNP2	42
ADO	11
ADORA1	4
ADORA2A	1
ADORA2A_AS1	3
ADORA2B	10
ADORA3	0
ADPGK	73
ADPGK_AS1	14
ADPRH	2
ADPRHL1	15
ADPRHL2	209
ADPRM	3
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	0
ADRA2B	7
ADRA2C	0
ADRB1	53
ADRB2	46
ADRB3	9
ADRBK1	235
ADRBK2	92
ADRM1	182
ADSL	58
ADSS	205
ADSSL1	98
ADTRP	6
AEBP1	1
AEBP2	486
AEN	20
AES	449
AFAP1	23
AFAP1_AS1	0
AFAP1L1	51
AFAP1L2	0
AFF1	422
AFF2	7
AFF3	1
AFF4	384
AFG3L1P	29
AFG3L2	99
AFM	0
AFMID	38
AFP	0
AFTPH	53
AGA	22
AGAP1	228
AGAP1_IT1	0
AGAP11	5
AGAP2	18
AGAP2_AS1	0
AGAP3	167
AGAP4	38
AGAP5	3
AGAP6	22
AGAP7P	0
AGAP9	22
AGBL1	0
AGBL1_AS1	0
AGBL2	150
AGBL3	12
AGBL4	15
AGBL4_IT1	0
AGBL5	184
AGBL5_AS1	0
AGER	38
AGFG1	69
AGFG2	90
AGGF1	132
AGK	18
AGL	68
AGMAT	1
AGMO	0
AGO1	104
AGO2	145
AGO3	50
AGO4	41
AGPAT1	14
AGPAT2	65
AGPAT3	191
AGPAT4	36
AGPAT4_IT1	0
AGPAT5	27
AGPS	69
AGR2	314
AGR3	10
AGRN	457
AGRP	0
AGT	0
AGTPBP1	65
AGTR1	0
AGTR2	0
AGTRAP	25
AGXT	0
AGXT2	0
AHCTF1	177
AHCTF1P1	10
AHCY	45
AHCYL1	219
AHCYL2	167
AHDC1	150
AHI1	383
AHNAK	6018
AHNAK2	427
AHR	279
AHRR	2
AHSA1	499
AHSA2	302
AHSG	0
AHSP	0
AICDA	0
AIDA	13
AIF1	12
AIF1L	10
AIFM1	82
AIFM2	35
AIFM3	19
AIG1	16
AIM1	334
AIM1L	55
AIM2	8
AIMP1	80
AIMP2	5
AIP	56
AIPL1	1
AIRE	0
AIRN	9
AJAP1	0
AJUBA	36
AK1	299
AK2	25
AK3	59
AK4	10
AK5	0
AK6	10
AK7	620
AK8	45
AK9	982
AKAP1	119
AKAP10	79
AKAP11	101
AKAP12	70
AKAP13	1863
AKAP14	102
AKAP17A	189
AKAP2	0
AKAP3	23
AKAP4	0
AKAP5	3
AKAP6	225
AKAP7	0
AKAP8	325
AKAP8L	539
AKAP9	2487
AKIP1	10
AKIRIN1	82
AKIRIN2	44
AKNA	620
AKNAD1	0
AKR1A1	235
AKR1B1	37
AKR1B10	69
AKR1B15	0
AKR1C1	105
AKR1C2	262
AKR1C3	22
AKR1C4	0
AKR1C6P	0
AKR1C8P	19
AKR1D1	0
AKR1E2	3
AKR7A2	16
AKR7A2P1	1
AKR7A3	7
AKR7L	0
AKT1	228
AKT1S1	84
AKT2	113
AKT3	8
AKTIP	54
ALAD	87
ALAS1	148
ALAS2	0
ALB	0
ALCAM	1102
ALDH16A1	60
ALDH18A1	121
ALDH1A1	2128
ALDH1A2	3
ALDH1A3	19
ALDH1B1	7
ALDH1L1	131
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	1
ALDH2	137
ALDH3A1	3110
ALDH3A2	217
ALDH3B1	1048
ALDH3B2	103
ALDH4A1	14
ALDH5A1	59
ALDH6A1	16
ALDH7A1	66
ALDH8A1	0
ALDH9A1	49
ALDOA	1187
ALDOB	0
ALDOC	14
ALG1	3
ALG10	0
ALG10B	0
ALG11	19
ALG12	12
ALG13	88
ALG14	4
ALG1L	3
ALG1L2	0
ALG1L9P	18
ALG2	42
ALG3	32
ALG5	4
ALG6	6
ALG8	2
ALG9	11
ALK	17
ALKBH1	10
ALKBH2	15
ALKBH3	38
ALKBH3_AS1	0
ALKBH4	10
ALKBH5	335
ALKBH6	33
ALKBH7	8
ALKBH8	23
ALLC	0
ALMS1	662
ALMS1_IT1	36
ALMS1P	14
ALOX12	5
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	68
ALOX15	5571
ALOX15B	37
ALOX15P1	16
ALOX5	20
ALOX5AP	43
ALOXE3	0
ALPI	0
ALPK1	93
ALPK2	6
ALPK3	78
ALPL	67
ALPP	0
ALPPL2	7
ALS2	120
ALS2CL	252
ALS2CR11	0
ALS2CR12	338
ALX1	0
ALX3	0
ALX4	1
ALYREF	46
AMACR	8
AMBN	0
AMBP	7
AMBRA1	67
AMD1	81
AMDHD1	0
AMDHD2	42
AMELX	0
AMELY	0
AMER1	28
AMER2	0
AMER3	1
AMFR	82
AMH	5
AMHR2	0
AMICA1	19
AMIGO1	10
AMIGO2	4
AMIGO3	5
AMMECR1	23
AMMECR1L	79
AMN	37
AMN1	9
AMOT	152
AMOTL1	1
AMOTL2	125
AMPD1	6
AMPD2	89
AMPD3	195
AMPH	0
AMT	17
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	17
AMZ1	6
AMZ2	88
AMZ2P1	50
ANAPC1	27
ANAPC10	11
ANAPC11	35
ANAPC13	19
ANAPC15	11
ANAPC16	132
ANAPC1P1	0
ANAPC2	177
ANAPC4	69
ANAPC5	178
ANAPC7	48
ANG	2
ANGEL1	29
ANGEL2	34
ANGPT1	35
ANGPT2	1
ANGPT4	0
ANGPTL1	0
ANGPTL2	6
ANGPTL3	0
ANGPTL4	5
ANGPTL5	1
ANGPTL6	1
ANGPTL7	4
ANHX	0
ANK1	2
ANK2	9
ANK3	601
ANKAR	3
ANKDD1A	24
ANKDD1B	59
ANKEF1	89
ANKFN1	49
ANKFY1	125
ANKH	25
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	133
ANKK1	26
ANKLE1	5
ANKLE2	151
ANKMY1	226
ANKMY2	51
ANKRA2	110
ANKRD1	6
ANKRD10	51
ANKRD11	1824
ANKRD12	542
ANKRD13A	146
ANKRD13B	6
ANKRD13C	62
ANKRD13D	91
ANKRD16	8
ANKRD17	864
ANKRD18A	216
ANKRD18B	87
ANKRD18DP	0
ANKRD19P	21
ANKRD2	1
ANKRD20A1	0
ANKRD20A11P	8
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	17
ANKRD20A8P	4
ANKRD20A9P	2
ANKRD22	1
ANKRD23	119
ANKRD24	18
ANKRD26	224
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	33
ANKRD28	135
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	6
ANKRD33	0
ANKRD33B	4
ANKRD34A	16
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	235
ANKRD36	222
ANKRD36B	254
ANKRD36BP1	11
ANKRD36BP2	0
ANKRD36C	521
ANKRD37	19
ANKRD39	15
ANKRD40	105
ANKRD42	393
ANKRD44	17
ANKRD44_IT1	6
ANKRD45	90
ANKRD46	7
ANKRD49	12
ANKRD50	57
ANKRD52	98
ANKRD53	2
ANKRD54	73
ANKRD55	0
ANKRD6	108
ANKRD60	0
ANKRD61	1
ANKRD62	4
ANKRD62P1_PARP4P3	0
ANKRD63	11
ANKRD65	119
ANKRD66	57
ANKRD7	0
ANKRD9	26
ANKS1A	238
ANKS1B	0
ANKS3	52
ANKS4B	0
ANKS6	119
ANKUB1	196
ANKZF1	294
ANLN	5
ANO1	4
ANO1_AS2	0
ANO10	13
ANO2	7
ANO3	0
ANO4	0
ANO5	1
ANO6	68
ANO7	9
ANO8	34
ANO9	78
ANOS1	7
ANP32A	674
ANP32A_IT1	3
ANP32AP1	0
ANP32B	947
ANP32C	7
ANP32D	0
ANP32E	686
ANPEP	485
ANTXR1	93
ANTXR2	28
ANTXRL	0
ANTXRLP1	0
ANXA1	2087
ANXA10	0
ANXA11	436
ANXA13	0
ANXA2	1120
ANXA2P1	0
ANXA2P2	3
ANXA2P3	0
ANXA2R	2
ANXA3	143
ANXA4	79
ANXA5	223
ANXA6	12
ANXA7	151
ANXA8	0
ANXA8L1	3
ANXA9	16
AOAH	11
AOAH_IT1	0
AOC1	0
AOC2	16
AOC3	8
AOC4P	0
AOX1	2
AOX2P	0
AP1AR	91
AP1B1	269
AP1B1P1	0
AP1G1	156
AP1G2	63
AP1M1	62
AP1M2	147
AP1S1	68
AP1S2	15
AP1S3	30
AP2A1	130
AP2A2	96
AP2B1	163
AP2M1	297
AP2S1	28
AP3B1	254
AP3B2	5
AP3D1	1136
AP3M1	40
AP3M2	58
AP3S1	43
AP3S2	3
AP4B1	32
AP4B1_AS1	0
AP4E1	24
AP4M1	24
AP4S1	42
AP5B1	69
AP5M1	33
AP5S1	5
AP5Z1	73
APAF1	27
APBA1	14
APBA2	3
APBA3	20
APBB1	87
APBB1IP	28
APBB2	76
APBB3	57
APC	75
APC2	28
APCDD1	44
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	128
APELA	0
APEX1	70
APEX2	9
APH1A	62
APH1B	16
API5	46
APIP	3
APITD1	0
APITD1_CORT	0
APLF	9
APLN	0
APLNR	2
APLP1	3
APLP2	1627
APMAP	63
APOA1	0
APOA1_AS	0
APOA1BP	29
APOA2	5
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	21
APOBEC3D	25
APOBEC3F	16
APOBEC3G	15
APOBEC3H	0
APOBEC4	91
APOBR	112
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	102
APOE	80
APOF	0
APOH	0
APOL1	171
APOL2	97
APOL3	53
APOL4	5
APOL5	0
APOL6	176
APOLD1	3
APOM	1
APOO	34
APOOL	6
APOOP5	0
APOPT1	20
APP	1065
APPBP2	44
APPL1	49
APPL2	182
APRT	35
APTR	48
APTX	24
AQP1	6
AQP10	0
AQP11	4
AQP12A	0
AQP12B	0
AQP2	6
AQP3	1194
AQP4	25
AQP4_AS1	22
AQP5	206
AQP6	40
AQP7	21
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	121
AQR	103
AR	0
ARAF	110
ARAP1	569
ARAP2	201
ARAP3	53
ARC	23
ARCN1	124
AREG	25
AREL1	54
ARF1	205
ARF3	249
ARF4	78
ARF5	63
ARF6	405
ARFGAP1	92
ARFGAP2	80
ARFGAP3	111
ARFGEF1	390
ARFGEF2	206
ARFGEF3	521
ARFIP1	61
ARFIP2	128
ARFRP1	81
ARG1	9
ARG2	33
ARGFX	21
ARGFXP2	0
ARGLU1	1364
ARHGAP1	77
ARHGAP10	12
ARHGAP11A	1
ARHGAP11B	9
ARHGAP12	171
ARHGAP15	15
ARHGAP17	76
ARHGAP18	353
ARHGAP19	2
ARHGAP19_SLIT1	0
ARHGAP20	37
ARHGAP21	332
ARHGAP22	1
ARHGAP23	178
ARHGAP24	50
ARHGAP25	9
ARHGAP26	252
ARHGAP26_AS1	2
ARHGAP26_IT1	0
ARHGAP27	91
ARHGAP28	0
ARHGAP29	7
ARHGAP30	184
ARHGAP31	5
ARHGAP31_AS1	0
ARHGAP32	437
ARHGAP33	39
ARHGAP35	193
ARHGAP36	0
ARHGAP39	362
ARHGAP4	45
ARHGAP40	1
ARHGAP42	57
ARHGAP44	70
ARHGAP5	255
ARHGAP5_AS1	2
ARHGAP6	17
ARHGAP8	0
ARHGAP9	88
ARHGDIA	223
ARHGDIB	170
ARHGDIG	0
ARHGEF1	299
ARHGEF10	48
ARHGEF10L	71
ARHGEF11	175
ARHGEF12	341
ARHGEF15	0
ARHGEF16	137
ARHGEF17	100
ARHGEF18	187
ARHGEF19	19
ARHGEF2	153
ARHGEF25	0
ARHGEF26	64
ARHGEF26_AS1	0
ARHGEF28	314
ARHGEF3	63
ARHGEF3_AS1	0
ARHGEF33	80
ARHGEF34P	30
ARHGEF35	0
ARHGEF37	80
ARHGEF38	180
ARHGEF38_IT1	0
ARHGEF39	14
ARHGEF4	49
ARHGEF40	30
ARHGEF5	64
ARHGEF6	49
ARHGEF7	75
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	37
ARHGEF9_IT1	0
ARID1A	488
ARID1B	469
ARID2	98
ARID3A	12
ARID3B	78
ARID3C	8
ARID4A	234
ARID4B	912
ARID5A	31
ARID5B	167
ARIH1	362
ARIH2	146
ARIH2OS	5
ARL1	78
ARL10	4
ARL11	0
ARL13A	5
ARL13B	88
ARL14	0
ARL14EP	5
ARL14EPL	0
ARL15	0
ARL16	22
ARL17A	11
ARL17B	0
ARL2	1
ARL2_SNX15	0
ARL2BP	10
ARL3	175
ARL4A	99
ARL4C	23
ARL4D	49
ARL5A	35
ARL5B	9
ARL5C	0
ARL6	35
ARL6IP1	191
ARL6IP4	469
ARL6IP5	63
ARL6IP6	13
ARL8A	91
ARL8B	58
ARL9	0
ARMC1	16
ARMC10	10
ARMC12	0
ARMC2	223
ARMC2_AS1	2
ARMC3	378
ARMC4	357
