	gene_id_NPS-467_
A1BG	0
A1BG_AS1	0
A1CF	0
A2M	0
A2M_AS1	0
A2ML1	0
A2MP1	0
A3GALT2	0
A4GALT	4
A4GNT	0
AA06	0
AAAS	0
AACS	2
AACSP1	0
AADAC	0
AADACL2	0
AADACL2_AS1	0
AADACL3	0
AADACL4	0
AADACP1	1
AADAT	0
AAED1	0
AAGAB	23
AAK1	8
AAMDC	0
AAMP	28
AANAT	0
AAR2	0
AARD	0
AARS	38
AARS2	1
AARSD1	0
AASDH	0
AASDHPPT	1
AASS	16
AATBC	0
AATF	14
AATK	3
AATK_AS1	0
ABALON	0
ABAT	0
ABCA1	6
ABCA10	0
ABCA11P	0
ABCA12	1
ABCA13	149
ABCA17P	0
ABCA2	11
ABCA3	0
ABCA4	0
ABCA5	9
ABCA6	0
ABCA7	18
ABCA8	0
ABCA9	1
ABCA9_AS1	0
ABCB1	0
ABCB10	0
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	0
ABCB7	3
ABCB8	7
ABCB9	0
ABCC1	8
ABCC10	2
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	0
ABCC4	1
ABCC5	20
ABCC5_AS1	0
ABCC6	2
ABCC6P1	0
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	0
ABCD2	5
ABCD3	17
ABCD4	1
ABCE1	3
ABCF1	70
ABCF2	1
ABCF3	4
ABCG1	13
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	2
ABHD1	0
ABHD10	9
ABHD11	5
ABHD11_AS1	0
ABHD12	0
ABHD12B	0
ABHD13	19
ABHD14A	0
ABHD14A_ACY1	0
ABHD14B	2
ABHD15	1
ABHD16A	0
ABHD16B	0
ABHD17A	1
ABHD17B	4
ABHD17C	4
ABHD2	54
ABHD3	0
ABHD4	0
ABHD5	0
ABHD6	1
ABHD8	0
ABI1	20
ABI2	8
ABI3	5
ABI3BP	0
ABL1	1
ABL2	0
ABLIM1	49
ABLIM2	0
ABLIM3	0
ABO	1
ABR	11
ABRA	0
ABRACL	0
ABT1	24
ABTB1	0
ABTB2	0
ACAA1	3
ACAA2	0
ACACA	10
ACACB	9
ACAD10	6
ACAD11	0
ACAD8	5
ACAD9	0
ACADL	0
ACADM	7
ACADS	0
ACADSB	0
ACADVL	18
ACAN	0
ACAP1	4
ACAP2	29
ACAP3	12
ACAT1	4
ACAT2	1
ACBD3	93
ACBD4	12
ACBD5	31
ACBD6	0
ACBD7	12
ACCS	0
ACCSL	0
ACD	10
ACE	0
ACE2	0
ACER1	0
ACER2	0
ACER3	0
ACHE	0
ACIN1	165
ACKR1	0
ACKR2	0
ACKR3	0
ACKR4	0
ACLY	7
ACMSD	0
ACO1	0
ACO2	5
ACOT1	3
ACOT11	10
ACOT12	0
ACOT13	9
ACOT2	0
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	4
ACOT9	13
ACOX1	9
ACOX2	0
ACOX3	1
ACOXL	0
ACP1	10
ACP2	0
ACP5	0
ACP6	0
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	16
ACSF3	0
ACSL1	6
ACSL3	7
ACSL4	0
ACSL5	8
ACSL6	2
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	3
ACSS2	5
ACSS3	2
ACTA1	0
ACTA2	0
ACTA2_AS1	0
ACTB	108
ACTBL2	0
ACTC1	0
ACTG1	84
ACTG1P17	0
ACTG1P20	0
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	3
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	26
ACTN1_AS1	0
ACTN2	0
ACTN3	0
ACTN4	95
ACTR10	3
ACTR1A	2
ACTR1B	15
ACTR2	16
ACTR3	16
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	3
ACTR8	2
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	0
ACVR1B	1
ACVR1C	35
ACVR2A	0
ACVR2B	6
ACVR2B_AS1	3
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	2
ACYP2	0
ADA	0
ADAD1	0
ADAD2	0
ADAL	0
ADAM10	14
ADAM11	0
ADAM12	17
ADAM15	1
ADAM17	16
ADAM18	0
ADAM19	0
ADAM1A	1
ADAM2	0
ADAM20	1
ADAM20P1	0
ADAM21	0
ADAM21P1	0
ADAM22	0
ADAM23	0
ADAM28	15
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	0
ADAM9	5
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	0
ADAMTS12	0
ADAMTS13	0
ADAMTS14	2
ADAMTS15	0
ADAMTS16	0
ADAMTS17	0
ADAMTS18	5
ADAMTS19	0
ADAMTS19_AS1	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	0
ADAMTS4	0
ADAMTS5	0
ADAMTS6	1
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	0
ADAMTS9_AS1	0
ADAMTS9_AS2	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	1
ADAMTSL4_AS1	0
ADAMTSL5	0
ADAP1	9
ADAP2	0
ADAR	28
ADARB1	0
ADARB2	1
ADARB2_AS1	0
ADAT1	2
ADAT2	0
ADAT3	2
ADCK1	0
ADCK2	5
ADCK3	0
ADCK4	0
ADCK5	0
ADCY1	0
ADCY10	0
ADCY10P1	0
ADCY2	19
ADCY3	5
ADCY4	0
ADCY5	0
ADCY6	2
ADCY7	0
ADCY8	0
ADCY9	17
ADCYAP1	1
ADCYAP1R1	0
ADD1	26
ADD2	0
ADD3	6
ADD3_AS1	0
ADGB	18
ADGRA1	0
ADGRA1_AS1	0
ADGRA2	0
ADGRA3	0
ADGRB1	0
ADGRB2	0
ADGRB3	0
ADGRD1	0
ADGRE1	0
ADGRE2	0
ADGRE3	0
ADGRE4P	0
ADGRE5	7
ADGRF1	5
ADGRF2	0
ADGRF3	0
ADGRF4	0
ADGRF5	2
ADGRG1	12
ADGRG2	0
ADGRG3	0
ADGRG4	0
ADGRG5	0
ADGRG6	0
ADGRG7	0
ADGRL1	0
ADGRL2	0
ADGRL3	0
ADGRL3_AS1	0
ADGRL4	0
ADGRV1	11
ADH1A	0
ADH1B	0
ADH1C	45
ADH4	0
ADH5	2
ADH6	0
ADH7	39
ADHFE1	0
ADI1	2
ADIG	0
ADIPOQ	0
ADIPOQ_AS1	0
ADIPOR1	36
ADIPOR2	22
ADIRF	1
ADK	17
ADM	2
ADM2	0
ADM5	0
ADNP	3
ADNP_AS1	0
ADNP2	1
ADO	0
ADORA1	0
ADORA2A	0
ADORA2A_AS1	0
ADORA2B	0
ADORA3	0
ADPGK	0
ADPGK_AS1	0
ADPRH	6
ADPRHL1	0
ADPRHL2	19
ADPRM	0
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	0
ADRA2B	0
ADRA2C	0
ADRB1	2
ADRB2	0
ADRB3	0
ADRBK1	10
ADRBK2	2
ADRM1	3
ADSL	0
ADSS	6
ADSSL1	12
ADTRP	1
AEBP1	0
AEBP2	76
AEN	1
AES	44
AFAP1	7
AFAP1_AS1	0
AFAP1L1	0
AFAP1L2	1
AFF1	33
AFF2	0
AFF3	0
AFF4	3
AFG3L1P	2
AFG3L2	19
AFM	0
AFMID	0
AFP	0
AFTPH	11
AGA	0
AGAP1	40
AGAP1_IT1	0
AGAP11	0
AGAP2	1
AGAP2_AS1	0
AGAP3	21
AGAP4	0
AGAP5	0
AGAP6	0
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1_AS1	0
AGBL2	17
AGBL3	4
AGBL4	0
AGBL4_IT1	0
AGBL5	7
AGBL5_AS1	0
AGER	3
AGFG1	3
AGFG2	2
AGGF1	20
AGK	5
AGL	19
AGMAT	0
AGMO	0
AGO1	5
AGO2	0
AGO3	0
AGO4	1
AGPAT1	1
AGPAT2	1
AGPAT3	23
AGPAT4	0
AGPAT4_IT1	0
AGPAT5	0
AGPS	2
AGR2	45
AGR3	0
AGRN	12
AGRP	0
AGT	0
AGTPBP1	0
AGTR1	0
AGTR2	0
AGTRAP	0
AGXT	0
AGXT2	0
AHCTF1	1
AHCTF1P1	0
AHCY	4
AHCYL1	3
AHCYL2	13
AHDC1	6
AHI1	21
AHNAK	314
AHNAK2	90
AHR	52
AHRR	0
AHSA1	24
AHSA2	59
AHSG	0
AHSP	0
AICDA	0
AIDA	7
AIF1	11
AIF1L	0
AIFM1	0
AIFM2	20
AIFM3	0
AIG1	0
AIM1	4
AIM1L	0
AIM2	0
AIMP1	24
AIMP2	0
AIP	0
AIPL1	0
AIRE	0
AIRN	0
AJAP1	5
AJUBA	3
AK1	39
AK2	0
AK3	4
AK4	0
AK5	0
AK6	0
AK7	50
AK8	9
AK9	170
AKAP1	2
AKAP10	2
AKAP11	14
AKAP12	5
AKAP13	89
AKAP14	17
AKAP17A	63
AKAP2	0
AKAP3	0
AKAP4	0
AKAP5	0
AKAP6	24
AKAP7	13
AKAP8	25
AKAP8L	67
AKAP9	315
AKIP1	1
AKIRIN1	8
AKIRIN2	7
AKNA	45
AKNAD1	0
AKR1A1	9
AKR1B1	1
AKR1B10	1
AKR1B15	0
AKR1C1	11
AKR1C2	12
AKR1C3	2
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	15
AKT1S1	0
AKT2	11
AKT3	6
AKTIP	0
ALAD	4
ALAS1	13
ALAS2	0
ALB	0
ALCAM	83
ALDH16A1	8
ALDH18A1	0
ALDH1A1	117
ALDH1A2	0
ALDH1A3	11
ALDH1B1	0
ALDH1L1	0
ALDH1L1_AS1	0
ALDH1L1_AS2	0
ALDH1L2	0
ALDH2	7
ALDH3A1	81
ALDH3A2	16
ALDH3B1	50
ALDH3B2	1
ALDH4A1	1
ALDH5A1	4
ALDH6A1	0
ALDH7A1	0
ALDH8A1	0
ALDH9A1	3
ALDOA	92
ALDOB	1
ALDOC	0
ALG1	5
ALG10	0
ALG10B	0
ALG11	0
ALG12	2
ALG13	3
ALG14	0
ALG1L	0
ALG1L2	0
ALG1L9P	8
ALG2	0
ALG3	0
ALG5	0
ALG6	0
ALG8	0
ALG9	0
ALK	0
ALKBH1	0
ALKBH2	0
ALKBH3	0
ALKBH3_AS1	0
ALKBH4	0
ALKBH5	16
ALKBH6	0
ALKBH7	0
ALKBH8	0
ALLC	0
ALMS1	43
ALMS1_IT1	0
ALMS1P	8
ALOX12	0
ALOX12_AS1	0
ALOX12B	0
ALOX12P2	0
ALOX15	169
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0
ALOXE3	0
ALPI	0
ALPK1	4
ALPK2	0
ALPK3	19
ALPL	9
ALPP	0
ALPPL2	0
ALS2	13
ALS2CL	20
ALS2CR11	1
ALS2CR12	15
ALX1	0
ALX3	0
ALX4	0
ALYREF	0
AMACR	0
AMBN	0
AMBP	1
AMBRA1	7
AMD1	16
AMDHD1	0
AMDHD2	5
AMELX	0
AMELY	0
AMER1	0
AMER2	0
AMER3	0
AMFR	6
AMH	0
AMHR2	2
AMICA1	2
AMIGO1	0
AMIGO2	0
AMIGO3	0
AMMECR1	0
AMMECR1L	0
AMN	0
AMN1	0
AMOT	10
AMOTL1	1
AMOTL2	0
AMPD1	0
AMPD2	0
AMPD3	11
AMPH	0
AMT	4
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	0
AMZ2	0
AMZ2P1	8
ANAPC1	0
ANAPC10	0
ANAPC11	0
ANAPC13	1
ANAPC15	0
ANAPC16	78
ANAPC1P1	0
ANAPC2	0
ANAPC4	4
ANAPC5	22
ANAPC7	13
ANG	0
ANGEL1	0
ANGEL2	0
ANGPT1	0
ANGPT2	0
ANGPT4	0
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	0
ANGPTL5	0
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	0
ANK2	0
ANK3	76
ANKAR	0
ANKDD1A	0
ANKDD1B	19
ANKEF1	1
ANKFN1	14
ANKFY1	15
ANKH	0
ANKHD1	0
ANKHD1_EIF4EBP3	0
ANKIB1	14
ANKK1	0
ANKLE1	0
ANKLE2	2
ANKMY1	13
ANKMY2	6
ANKRA2	0
ANKRD1	0
ANKRD10	9
ANKRD11	186
ANKRD12	37
ANKRD13A	16
ANKRD13B	0
ANKRD13C	2
ANKRD13D	4
ANKRD16	2
ANKRD17	61
ANKRD18A	49
ANKRD18B	12
ANKRD18DP	0
ANKRD19P	0
ANKRD2	2
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	0
ANKRD20A8P	4
ANKRD20A9P	0
ANKRD22	0
ANKRD23	29
ANKRD24	6
ANKRD26	29
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	0
ANKRD28	4
ANKRD29	0
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	2
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	0
ANKRD34A	0
ANKRD34B	0
ANKRD34C	0
ANKRD34C_AS1	0
ANKRD35	12
ANKRD36	16
ANKRD36B	12
ANKRD36BP1	0
ANKRD36BP2	6
ANKRD36C	52
ANKRD37	0
ANKRD39	0
ANKRD40	2
ANKRD42	27
ANKRD44	0
ANKRD44_IT1	0
ANKRD45	5
ANKRD46	0
ANKRD49	0
ANKRD50	2
ANKRD52	2
ANKRD53	0
ANKRD54	4
ANKRD55	0
ANKRD6	3
ANKRD60	0
ANKRD61	0
ANKRD62	2
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	23
ANKRD66	2
ANKRD7	0
ANKRD9	0
ANKS1A	13
ANKS1B	0
ANKS3	10
ANKS4B	0
ANKS6	14
ANKUB1	55
ANKZF1	73
ANLN	0
ANO1	0
ANO1_AS2	0
ANO10	0
ANO2	0
ANO3	0
ANO4	0
ANO5	1
ANO6	9
ANO7	0
ANO8	0
ANO9	1
ANOS1	1
ANP32A	54
ANP32A_IT1	0
ANP32AP1	0
ANP32B	64
ANP32C	1
ANP32D	0
ANP32E	57
ANPEP	9
ANTXR1	6
ANTXR2	0
ANTXRL	0
ANTXRLP1	0
ANXA1	107
ANXA10	0
ANXA11	11
ANXA13	0
ANXA2	56
ANXA2P1	0
ANXA2P2	0
ANXA2P3	0
ANXA2R	2
ANXA3	7
ANXA4	9
ANXA5	2
ANXA6	0
ANXA7	10
ANXA8	0
ANXA8L1	0
ANXA9	0
AOAH	0
AOAH_IT1	0
AOC1	0
AOC2	0
AOC3	0
AOC4P	0
AOX1	0
AOX2P	0
AP1AR	6
AP1B1	60
AP1B1P1	0
AP1G1	25
AP1G2	3
AP1M1	9
AP1M2	4
AP1S1	2
AP1S2	0
AP1S3	12
AP2A1	2
AP2A2	13
AP2B1	2
AP2M1	30
AP2S1	0
AP3B1	18
AP3B2	0
AP3D1	113
AP3M1	0
AP3M2	1
AP3S1	1
AP3S2	0
AP4B1	2
AP4B1_AS1	0
AP4E1	0
AP4M1	0
AP4S1	1
AP5B1	2
AP5M1	3
AP5S1	0
AP5Z1	6
APAF1	0
APBA1	3
APBA2	0
APBA3	1
APBB1	4
APBB1IP	0
APBB2	0
APBB3	0
APC	19
APC2	0
APCDD1	0
APCDD1L	0
APCDD1L_AS1	0
APCS	0
APEH	3
APELA	0
APEX1	8
APEX2	0
APH1A	0
APH1B	0
API5	3
APIP	0
APITD1	0
APITD1_CORT	0
APLF	0
APLN	0
APLNR	0
APLP1	0
APLP2	81
APMAP	0
APOA1	0
APOA1_AS	0
APOA1BP	1
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	0
APOBEC3B_AS1	0
APOBEC3C	5
APOBEC3D	2
APOBEC3F	2
APOBEC3G	0
APOBEC3H	3
APOBEC4	13
APOBR	14
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	0
APOD	1
APOE	0
APOF	0
APOH	0
APOL1	191
APOL2	0
APOL3	1
APOL4	0
APOL5	0
APOL6	17
APOLD1	1
APOM	0
APOO	6
APOOL	0
APOOP5	0
APOPT1	0
APP	62
APPBP2	3
APPL1	11
APPL2	12
APRT	0
APTR	0
APTX	0
AQP1	1
AQP10	0
AQP11	0
AQP12A	0
AQP12B	0
AQP2	0
AQP3	45
AQP4	0
AQP4_AS1	0
AQP5	5
AQP6	0
AQP7	10
AQP7P1	0
AQP7P3	0
AQP8	0
AQP9	0
AQR	5
AR	0
ARAF	10
ARAP1	42
ARAP2	7
ARAP3	7
ARC	0
ARCN1	3
AREG	0
AREL1	2
ARF1	47
ARF3	9
ARF4	6
ARF5	3
ARF6	22
ARFGAP1	15
ARFGAP2	16
ARFGAP3	4
ARFGEF1	11
ARFGEF2	17
ARFGEF3	27
ARFIP1	3
ARFIP2	15
ARFRP1	0
ARG1	0
ARG2	0
ARGFX	0
ARGFXP2	0
ARGLU1	354
ARHGAP1	4
ARHGAP10	0
ARHGAP11A	0
ARHGAP11B	0
ARHGAP12	5
ARHGAP15	0
ARHGAP17	0
ARHGAP18	39
ARHGAP19	0
ARHGAP19_SLIT1	0
ARHGAP20	0
ARHGAP21	8
ARHGAP22	0
ARHGAP23	9
ARHGAP24	0
ARHGAP25	0
ARHGAP26	8
ARHGAP26_AS1	0
ARHGAP26_IT1	0
ARHGAP27	4
ARHGAP28	0
ARHGAP29	0
ARHGAP30	40
ARHGAP31	4
ARHGAP31_AS1	0
ARHGAP32	3
ARHGAP33	3
ARHGAP35	1
ARHGAP36	0
ARHGAP39	25
ARHGAP4	0
ARHGAP40	0
ARHGAP42	0
ARHGAP44	2
ARHGAP5	41
ARHGAP5_AS1	0
ARHGAP6	0
ARHGAP8	0
ARHGAP9	0
ARHGDIA	25
ARHGDIB	13
ARHGDIG	0
ARHGEF1	8
ARHGEF10	2
ARHGEF10L	4
ARHGEF11	1
ARHGEF12	24
ARHGEF15	0
ARHGEF16	6
ARHGEF17	1
ARHGEF18	11
ARHGEF19	0
ARHGEF2	8
ARHGEF25	0
ARHGEF26	0
ARHGEF26_AS1	0
ARHGEF28	31
ARHGEF3	1
ARHGEF3_AS1	0
ARHGEF33	2
ARHGEF34P	8
ARHGEF35	0
ARHGEF37	4
ARHGEF38	6
ARHGEF38_IT1	0
ARHGEF39	0
ARHGEF4	2
ARHGEF40	1
ARHGEF5	2
ARHGEF6	0
ARHGEF7	10
ARHGEF7_AS1	0
ARHGEF7_AS2	0
ARHGEF9	18
ARHGEF9_IT1	0
ARID1A	15
ARID1B	25
ARID2	13
ARID3A	0
ARID3B	0
ARID3C	0
ARID4A	23
ARID4B	126
ARID5A	0
ARID5B	1
ARIH1	34
ARIH2	13
ARIH2OS	0
ARL1	5
ARL10	0
ARL11	4
ARL13A	0
ARL13B	1
ARL14	0
ARL14EP	0
ARL14EPL	0
ARL15	0
ARL16	1
ARL17A	0
ARL17B	0
ARL2	0
ARL2_SNX15	0
ARL2BP	0
ARL3	20
ARL4A	3
ARL4C	0
ARL4D	0
ARL5A	0
ARL5B	0
ARL5C	0
ARL6	3
ARL6IP1	7
ARL6IP4	83
ARL6IP5	9
ARL6IP6	0
ARL8A	7
ARL8B	1
ARL9	0
ARMC1	1
ARMC10	0
ARMC12	0
ARMC2	32
ARMC2_AS1	0
ARMC3	24
ARMC4	41
ARMC5	13
ARMC6	1
ARMC7	1
